,tweet_text,user_screen_name,user_name,user_location,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,tweet_created_at,tweet_id,tweet_source,tweet_lang,tweet_quote_count,tweet_reply_count,tweet_retweet_count,tweet_favorite_count,source_tweet_text,is_retweet,source_user_screen_name,source_user_name,source_user_location,source_user_followers_count,source_user_friends_count,source_user_listed_count,source_user_favourites_count,source_tweet_created_at,source_tweet_id,source_tweet_source,source_tweet_lang,source_tweet_quote_count,source_tweet_reply_count,source_tweet_retweet_count,source_tweet_favorite_count
34,"RT @bunniefied: $15 | 217.500 IDR ~ 120 MINS

- RT + rt &amp; like quoted ",BlessFromAllah,$COOKIESIstriNya Jimin,,210,4394,10,18214,Fri Nov 18 00:55:24 +0000 2022,1593407491085570048,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"$15 | 217.500 IDR ~ 120 MINS

- RT + rt &amp; like quoted ",True,bunniefied,bunnie , | GMT +8 | est 10.21.20,261146.0,819.0,2233.0,5031.0,Thu Nov 17 21:41:27 +0000 2022,1.5933586815208202e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,1.0,395.0,1957.0,244.0
35,RT @chamuquirijillo: Qatar kill football star ,JM_Phone_Home,JM,Neverland,2359,982,145,45280,Fri Nov 18 00:55:25 +0000 2022,1593407493568270336,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,Qatar kill football star ,True,chamuquirijillo,don chamuco ,Hell,8656.0,1684.0,18.0,103992.0,Fri Nov 18 00:54:16 +0000 2022,1.593407206237827e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,0.0,1.0,0.0
36,"Kingsley Coman 

#WorldCup2022 
#FIFAWorldCupQatar2022 https://t.co/NSLrC93dLX",HQVita,HQ VITA,ALL IN ONE HERE,867,7,5,6,Fri Nov 18 00:55:25 +0000 2022,1593407493480259585,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
37,"@FreshBrocoli @alinhodinho @ahmedrr7090 @footballdaily bro, they are barking for months for something they have nothing to do with.
just let people live in their country peacefully, no one will say anything to you
https://t.co/Yn9ViaBqL8",Nabaz_is,Nabaz Idrees,Kurdistan,0,83,0,67,Fri Nov 18 00:55:25 +0000 2022,1593407495153778691,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
38,"RT @FabrizioRomano: BREAKING: Sadio Man will miss the World Cup, Senegal confirms. He will not be able to be part of the squad as hes not",MosesElonna,Moses Elonna,,258,525,0,6000,Fri Nov 18 00:55:25 +0000 2022,1593407495430627329,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"BREAKING: Sadio Man will miss the World Cup, Senegal confirms. He will not be able to be part of the squad as hes not recovering from his injury.  #WorldCup2022 https://t.co/RIn9ISBGi0",True,FabrizioRomano,Fabrizio Romano,"Milano, Italia",12614727.0,2190.0,16181.0,9332.0,Thu Nov 17 19:01:12 +0000 2022,1.5933183529272033e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,5495.0,2430.0,10233.0,95751.0
39,RT @hereHQ: Heres a closer look at Jungkook singing Euphoria in our FIFA World Cup Qatar 2022 room https://t.co/8MzmRqj6KS,WhiteNGray_JK97,Jungkook.97  ,Indonesia . follow plz ,389,70,5,259208,Fri Nov 18 00:55:25 +0000 2022,1593407495812194305,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,Heres a closer look at Jungkook singing Euphoria in our FIFA World Cup Qatar 2022 room https://t.co/8MzmRqj6KS,True,hereHQ,Here.fm,Online,705.0,118.0,3.0,1163.0,Thu Nov 17 23:48:48 +0000 2022,1.5933907308394373e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,0.0,12.0,34.0
40,"RT @jeontk_kookv: 20221117 Jeon Jungkook in Celine store Qatar. He looks so happy 
#JUNGKOOK #JungkookInQatar #JungkookAtFIFAWorldCup http",sania_nusrat,Sania Nusrat,,10,28,0,5500,Fri Nov 18 00:55:25 +0000 2022,1593407496235864064,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"20221117 Jeon Jungkook in Celine store Qatar. He looks so happy 
#JUNGKOOK #JungkookInQatar #JungkookAtFIFAWorldCup https://t.co/nZ2BRlcVZn",True,jeontk_kookv,Daily JJK & KTH UPDATES ,,503.0,296.0,4.0,6625.0,Thu Nov 17 16:00:41 +0000 2022,1.593272926672851e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,80.0,23.0,845.0,4722.0
41,"RT @sarahpromos: $250 ~ 48 Hours 

$125
- RT &amp; RT Quoted Tweet Below 

+$125
Sign up: https://t.co/rN3KTDW63L
( Proof )

----------
 Tra",Jimenada7,Jimenahippie,Venezuela,36,3222,0,7871,Fri Nov 18 00:55:26 +0000 2022,1593407497003585538,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"$250 ~ 48 Hours 

$125
- RT &amp; RT Quoted Tweet Below 

+$125
Sign up: https://t.co/rN3KTDW63L
( Proof )

----------
 Trade #Contracts &amp; #Options on #Bybit

 Score Trading Goals &amp; Share a 500000 #USDT Prize Pool!
 Enter the #luckydraw and win 1000 Mystery #NFTs!",True,sarahpromos,Sarah Crypto ,,708568.0,171.0,1001.0,227.0,Thu Nov 17 08:19:55 +0000 2022,1.5931569692838584e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,7.0,997.0,2550.0,579.0
42,RT @livescore: The most valuable squads heading to Qatar  https://t.co/dS0vsq95X2,_____EXCELLENCY,Aleeyou Ado Saeed,,150,566,0,7940,Fri Nov 18 00:55:26 +0000 2022,1593407498219765760,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,The most valuable squads heading to Qatar  https://t.co/dS0vsq95X2,True,livescore,LiveScore,Pitchside,212674.0,379.0,327.0,740.0,Thu Nov 17 19:01:00 +0000 2022,1.5933183021552517e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,4.0,10.0,40.0,453.0
43,"RT @TheNewsAgents: .@piersmorgan says the Qatar sportswashing debate is laced with rank hypocrisy.

He questions which country is ""morall",AbdulAz67127000,Abdul Aziz .B,,5,56,0,4651,Fri Nov 18 00:55:26 +0000 2022,1593407498761146368,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,".@piersmorgan says the Qatar sportswashing debate is laced with rank hypocrisy.

He questions which country is ""morally clean enough"" to host the tournament.

Coming to @globalplayer

@maitlis | @jonsopel | @piersmorgan https://t.co/fgrljpRBhY",True,TheNewsAgents,The News Agents,U.K.,65247.0,10.0,239.0,155.0,Wed Nov 16 14:46:59 +0000 2022,1.592891990437294e+18,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",en,483.0,242.0,1078.0,2753.0
44,"Prince William Challenged on If He'll Support England or Wales at World Cup - See His Diplomatic Answer (@sperrypeoplemag / People)

https://t.co/dAU0uSj2lj
https://t.co/yoZWtN4Liq",WeSmirch,WeSmirch,United States,2746,4,110,0,Fri Nov 18 00:55:26 +0000 2022,1593407500833165313,"<a href=""http://wesmirch.com/"" rel=""nofollow"">WeSmirch</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
45,RT @mogos_gr: Ecuador Players after losing the World Cup opening match 5-0 vs Qatar https://t.co/BDi6yheMhz,PharaonArmel,Chou Chou,Konoha ,15135,6695,1,112085,Fri Nov 18 00:55:27 +0000 2022,1593407503794159622,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,Ecuador Players after losing the World Cup opening match 5-0 vs Qatar https://t.co/BDi6yheMhz,True,mogos_gr,CARPgr,,16.0,33.0,0.0,3276.0,Thu Nov 17 18:22:04 +0000 2022,1.5933085066055148e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,19.0,34.0,402.0,2442.0
46,"RT @WorldcupPixel: Expect amazing

https://t.co/GlbtaC4YYk https://t.co/AcojSlBvjA",thankgod_otaru,Otaru Thankgod.hft,,10,118,0,36,Fri Nov 18 00:55:28 +0000 2022,1593407506268803073,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"Expect amazing

https://t.co/GlbtaC4YYk https://t.co/AcojSlBvjA",True,WorldcupPixel,Pixel World Cup,Web3,4886.0,9.0,0.0,0.0,Fri Nov 11 15:17:48 +0000 2022,1.5910878041422193e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,1.0,28.0,1000.0,1197.0
47,"Kingsley Coman 

#WorldCup2022 
#FIFAWorldCupQatar2022 https://t.co/4o3qi5LtRJ",HQVita,HQ VITA,ALL IN ONE HERE,867,7,5,6,Fri Nov 18 00:55:27 +0000 2022,1593407505119559680,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
48,"RT @jeontk_kookv: Prince JUNGKOOK in Qatar  and wow, the protocol and security for Jungkookiewell of course our prince jk deserve to be",myreasonbts7,Pooj || ,,1,21,0,65,Fri Nov 18 00:55:28 +0000 2022,1593407506851975168,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Prince JUNGKOOK in Qatar  and wow, the protocol and security for Jungkookiewell of course our prince jk deserve to be treated like this. #JungKooK #JungkookInQatar
#JungkookAtFIFAWorldCup #FIFAWorldCupQatar2022 #FIFAJUNGKOOK
https://t.co/ZY1zL1ZDBx",True,jeontk_kookv,Daily JJK & KTH UPDATES ,,503.0,296.0,3.0,6626.0,Wed Nov 16 17:32:31 +0000 2022,1.5929336495229706e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,1.0,8.0,148.0,770.0
49,"RT @bunniefied: $15 | 217.500 IDR ~ 120 MINS

- RT + rt &amp; like quoted ",masadepanyathv,rosie,,65,1762,1,8955,Fri Nov 18 00:55:28 +0000 2022,1593407508734873600,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"$15 | 217.500 IDR ~ 120 MINS

- RT + rt &amp; like quoted ",True,bunniefied,bunnie , | GMT +8 | est 10.21.20,261155.0,819.0,2237.0,5031.0,Thu Nov 17 21:41:27 +0000 2022,1.5933586815208202e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,1.0,395.0,1958.0,244.0
50,"RT @Bybit_Official:  Our #CryptoCupKickoff is ON!

 Trade #Contracts &amp; #Options and predict to get a share of the 500,000 $USDT priz",Jimenada7,Jimenahippie,Venezuela,36,3222,0,7872,Fri Nov 18 00:55:28 +0000 2022,1593407509385170944,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0," Our #CryptoCupKickoff is ON!

 Trade #Contracts &amp; #Options and predict to get a share of the 500,000 $USDT prize pool as well as 1,000 Mystery NFTs for grabs!

 More details here: https://t.co/GtDAXUmqld

#Bybit
#TheCryptoArk
#BybitCryptoCup
#WorldCup2022 https://t.co/aHZb12gUzq",True,Bybit_Official,Bybit,,2571132.0,596.0,2314.0,4571.0,Tue Nov 15 11:33:49 +0000 2022,1.5924809918973338e+18,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",en,16.0,60.0,2499.0,895.0
51,RT @JJKNewChapter: Use #JungkookInQatar when tweeting about JK activities in Qatar before the opening ceremony. ,07_Ravens_Love4,Fan - JKARMA,,222,579,0,16042,Fri Nov 18 00:55:29 +0000 2022,1593407513327988737,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en,0,0,0,0,Use #JungkookInQatar when tweeting about JK activities in Qatar before the opening ceremony. ,True,JJKNewChapter,JJKNewChapter,,9592.0,168.0,47.0,171.0,Fri Nov 18 00:17:43 +0000 2022,1.5933980060945777e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,1.0,29.0,166.0,257.0
52,"@100xAltcoinGems @SoccernOfficial

Looking for safest betting platform on decentralized?
Try to check this Project Kyc,Audited and SAFU.
Alot of way to earn on this SoccerN.
#SON #WorldCup2022 #elonmusktwitter https://t.co/QiHanSpuI8",Clear012217,c,,128,319,0,4008,Fri Nov 18 00:55:30 +0000 2022,1593407513692876800,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
53,"Denle like pls

https://t.co/wvxEhHFFip

#AfueraMalassezia #GFvip #Qatar2022 #duybeniveda #LaIslaDeLasTentaciones #stupidwife #PokemonScarlet #badbunnyecuador #noixisoverparty #LaHistoriaEstaDeNuestroLado #Cristina2023 #DuyBeni #LaIslaDeLasTentaciones8",Teodoro92016701,Teodoro,,0,2,0,1,Fri Nov 18 00:55:30 +0000 2022,1593407514397200384,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
54,"RT @globalforwardi3: Heathrow ground handlers at dnata and Menzies will take part in three days of strike action from Friday, with potentia",Kualy2014,Curiosity,,964,1161,83,6,Fri Nov 18 00:55:30 +0000 2022,1593407516700037127,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Heathrow ground handlers at dnata and Menzies will take part in three days of strike action from Friday, with potential impact on cargo flying with Qatar, Virgin, Singapore Airlines, Cathay Pacific and Emirates
https://t.co/6lQlNTf7gA
#AsiaFreightMarketUpdate",True,globalforwardi3,Global Forwarding,"UK, IRELAND & USA",3.0,0.0,0.0,0.0,Wed Nov 16 11:00:48 +0000 2022,1.5928350680028037e+18,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",en,0.0,0.0,1.0,0.0
55,"RT @sportingnews: The start of the 2022 World Cup in Qatar is just three days away, but figuring out how to navigate it as a fan has never",KnicksTixGuys,KnicksTixGuys,,59,220,13,10124,Fri Nov 18 00:55:31 +0000 2022,1593407518100918274,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"The start of the 2022 World Cup in Qatar is just three days away, but figuring out how to navigate it as a fan has never been more complicated. 

Here's @TheSteinLine with the only World Cup preview you'll ever need  https://t.co/1CR3WFW7Ve",True,sportingnews,  ,United States,256084.0,4738.0,2821.0,3840.0,Fri Nov 18 00:21:11 +0000 2022,1.5933988790424044e+18,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",en,2.0,1.0,6.0,32.0
56,RT @amjadt25: Exclusive: Qatar bribed eight Ecuadorian players $7.4 million to lose the opener(1-0  2nd half). Five Qatari and #Ecadour i,ChooksEmmanuel,Emmanuel Chukwuebuka,Nigeria,2789,2068,1,69022,Fri Nov 18 00:55:31 +0000 2022,1593407518935552008,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Exclusive: Qatar bribed eight Ecuadorian players $7.4 million to lose the opener(1-0  2nd half). Five Qatari and #Ecadour insiders confirmed this.We hope it's false. We hope sharing this will affect the outcome.The world should oppose FIFA corruption.
@MailSport #WorldCup2022",True,amjadt25,Amjad Taha  ,"England, United Kingdom",437450.0,1997.0,737.0,107979.0,Thu Nov 17 15:54:27 +0000 2022,1.593271354803032e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,6742.0,1381.0,9085.0,33369.0
57,"RT @jihanicorn: $100 | 1,5 JT  12 Hours 

- $50  RT &amp; RT, Like Quoted Tweet Below

- $50 Bonus  Click this Link (Post Proof)  https",p1ckm3now,fairy  || $CKIES ,BANGTAN ,112,4994,0,40998,Fri Nov 18 00:55:31 +0000 2022,1593407519140896768,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"$100 | 1,5 JT  12 Hours 

- $50  RT &amp; RT, Like Quoted Tweet Below

- $50 Bonus  Click this Link (Post Proof)  https://t.co/zgVnWbuc5W",True,jihanicorn,Jihaan ,,260416.0,214.0,795.0,50.0,Thu Nov 17 04:52:30 +0000 2022,1.593104771250258e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,9.0,4317.0,8947.0,1733.0
58,RT @golazoargentino: Last night Thiago Almada and Angel Correa were consoling themselves with a kick about in Buenos Aires and now they are,eii_braakofi,Br KF  |,A Quiet Place,4208,4942,19,252680,Fri Nov 18 00:55:32 +0000 2022,1593407522429456385,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,Last night Thiago Almada and Angel Correa were consoling themselves with a kick about in Buenos Aires and now they are on the way to Qatar. Brilliant  https://t.co/TzoQ1sjtiO,True,golazoargentino,GOLAZO,Buenos Aires,23539.0,1050.0,348.0,3712.0,Thu Nov 17 22:02:28 +0000 2022,1.5933639723166966e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,0.0,7.0,58.0
59,"RT @Jungkook__SNS: Jungkook shopping, dancing and relaxing in the market of Qatar. He's so happy https://t.co/6X5q18alXd",VHrishita,V_Hrishita,,4,43,0,6682,Fri Nov 18 00:55:32 +0000 2022,1593407523041656833,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Jungkook shopping, dancing and relaxing in the market of Qatar. He's so happy https://t.co/6X5q18alXd",True,Jungkook__SNS,Jungkook SNS,Turn on notifications!,61514.0,142.0,699.0,33091.0,Thu Nov 17 15:19:52 +0000 2022,1.593262652444246e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,431.0,109.0,2794.0,10576.0
60,"RT @XTexchange: XT World Cup Activity 2022

  Activity 1: Invite 3 friends to GET 30 USDT!

 Activity 2: Super Predictor, Earn Points &amp; W",aksawinesa,Aksa,,129,4273,0,21172,Fri Nov 18 00:55:32 +0000 2022,1593407523482062848,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"XT World Cup Activity 2022

  Activity 1: Invite 3 friends to GET 30 USDT!

 Activity 2: Super Predictor, Earn Points &amp; Win Big!

 Activity 3: Worldcup2022 Prediction Product!

Join now: https://t.co/hE0cihAJPF

Stay tuned!

#XTWorldCup22 #XTteamofmillions #XT https://t.co/hrok7TnH3Q",True,XTexchange,XT.com Exchange,,184703.0,148.0,124.0,7655.0,Tue Nov 15 10:26:39 +0000 2022,1.59246408785399e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,15.0,54.0,8756.0,8702.0
61,RT @FabrizioRomano: Official. Bayern announce that Sadio Man underwent successful surgery this evening where a ruptured tendon was reattac,StarAlou,Alou Star ,Senegal  P.A  ,5236,4503,0,181980,Fri Nov 18 00:55:33 +0000 2022,1593407527391318016,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Official. Bayern announce that Sadio Man underwent successful surgery this evening where a ruptured tendon was reattached to the head of the right fibula.  #WorldCup2022

Man will miss the World Cup and will begin with his rehab in Munich, club confirms. https://t.co/IayQtuhQTM",True,FabrizioRomano,Fabrizio Romano,"Milano, Italia",12614727.0,2190.0,16181.0,9332.0,Thu Nov 17 21:23:52 +0000 2022,1.5933542559891825e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,256.0,268.0,1602.0,17444.0
62,"Showdown SBCs dropping throughout the #WorldCup. 
#FIFA23",ultimatefifa,ULTIMATE FIFA23,UK,73346,4604,165,48541,Fri Nov 18 00:55:33 +0000 2022,1593407527764598785,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
63,"RT @theworldindex: Most Economically Influential Countries:

1. China
2. US
3. UK
4. Germany
5. Japan
6. Russia
7. UAE
8. S",indforever007,madmaxx,India,21,263,2,5947,Fri Nov 18 00:55:33 +0000 2022,1593407527978684416,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Most Economically Influential Countries:

1. China
2. US
3. UK
4. Germany
5. Japan
6. Russia
7. UAE
8. Saudi Arabia
9. France
10. Canada

15. Qatar
16. India
17. Italy
20. Spain
22. Brazil
25. Turkey
32. Mexico

(U.S. News &amp; World Report, 2022)",True,theworldindex,World Index,Global,399953.0,0.0,997.0,0.0,Thu Nov 17 06:03:44 +0000 2022,1.5931226977558979e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,89.0,149.0,869.0,5461.0
